id,name,category,subcategory,latitude,longitude,city,description,rating,match_confidence,opening_hours,opening_hours_source,has_opening_hours,is_24_7,is_likely_open,has_match_confidence,score,has_valid_source,visit_duration,tags,tags_str,content_base,content_length,has_content_text,cluster_geo,has_cluster_geo,visit_duration_filled,rating_filled,match_confidence_filled,score_norm,rating_norm,match_confidence_norm,visit_duration_norm,quality_signal,similarity_score
1030,Església de Sant Martí de Provençals,bridge,bridge,41.4209,2.19691,Barcelona,building,4.3,0.5037655860349127,,,False,False,False,False,2.6869602244389026,False,10,['outdoor' 'quick_visit' 'urban'],outdoor|quick_visit|urban,església de sant martí de provençals bridge bridge building outdoor|quick_visit|urban,85,True,6,True,10,4.3,0.5037655860349127,0.466169473934504,0.7142857142857141,0.47209104897331144,0.0,0.529087,
1171,Monasterio de San Jerónimo del Valle de Hebrón,historic,ruins,41.4305,2.12791,Barcelona,destroyed monastery,4.4,0.5037655860349127,,,False,False,False,False,2.746460224438903,False,45,['historic' 'touristic'],historic|touristic,monasterio de san jerónimo del valle de hebrón historic ruins destroyed monastery historic|touristic,100,True,0,True,45,4.4,0.5037655860349127,0.4972474388634711,0.761904761904762,0.47209104897331144,0.3181818181818182,0.559638,
1173,No Llegiu,cultural,artwork,41.4006,2.20468,Barcelona,bookstore,4.8,0.5037655860349127,,,False,False,False,False,2.9844602244389025,False,15,['art' 'quick_visit'],art|quick_visit,no llegiu cultural artwork bookstore art|quick_visit,52,True,6,True,15,4.8,0.5037655860349127,0.6215592985793386,0.9523809523809521,0.47209104897331144,0.045454545454545456,0.681844,
1174,Can Calopa de Dalt,historic,ruins,41.4291,2.0617,Barcelona,building,4.2,0.5037655860349127,,,False,False,False,False,2.6274602244389027,False,45,['historic' 'touristic'],historic|touristic,can calopa de dalt historic ruins building historic|touristic,61,True,2,True,45,4.2,0.5037655860349127,0.4350915090055371,0.6666666666666666,0.47209104897331144,0.3181818181818182,0.498535,
1175,Torre de Santa Margarida,historic,ruins,41.4067,2.07128,Barcelona,masia,4.9,0.5037655860349127,,,False,False,False,False,3.043960224438903,False,45,['historic' 'touristic'],historic|touristic,torre de santa margarida historic ruins masia historic|touristic,64,True,2,True,45,4.9,0.5037655860349127,0.6526372635083056,1.0,0.47209104897331144,0.3181818181818182,0.712396,
1177,Fundació ACE,historic,ruins,41.386,2.12618,Barcelona,foundation,3.4,0.5037655860349127,,,False,False,False,False,2.1514602244389027,False,45,['historic' 'touristic'],historic|touristic,fundació ace historic ruins foundation historic|touristic,57,True,2,True,45,3.4,0.5037655860349127,0.18646778957380175,0.2857142857142857,0.47209104897331144,0.3181818181818182,0.254123,
1179,Asociación de Editores en Lengua Catalana,historic,ruins,41.3949,2.16582,Barcelona,nonprofit organization,4.7,0.35,Mo-Fr 10:00-13:00,OSM,True,False,True,True,3.395,True,45,['has_schedule' 'historic' 'touristic'],has_schedule|historic|touristic,asociación de editores en lengua catalana historic ruins nonprofit organization has_schedule|historic|touristic,111,True,3,True,45,4.7,0.35,0.8359919161731829,0.9047619047619047,0.30851063829787234,0.3181818181818182,0.774062,
1184,Teatre del Cercle Catòlic de Gràcia,historic,ruins,41.4036,2.15304,Barcelona,theater,4.8,0.5037655860349127,,,False,False,False,False,2.9844602244389025,False,45,['historic' 'touristic'],historic|touristic,teatre del cercle catòlic de gràcia historic ruins theater historic|touristic,77,True,3,True,45,4.8,0.5037655860349127,0.6215592985793386,0.9523809523809521,0.47209104897331144,0.3181818181818182,0.681844,
1188,Espai Albert Musons,historic,ruins,41.406,2.15646,Barcelona,cultural center,4.7,0.5037655860349127,,,False,False,False,False,2.9249602244389026,False,45,['historic' 'touristic'],historic|touristic,espai albert musons historic ruins cultural center historic|touristic,69,True,3,True,45,4.7,0.5037655860349127,0.5904813336503717,0.9047619047619047,0.47209104897331144,0.3181818181818182,0.651293,
1211,Casa Vidal (Barcelona),historic,ruins,41.4352,2.18953,Barcelona,house,4.6,0.36,"Mo-Fr 10:00-13:30,17:00-20:30; Sa 10:00-14:00",OSM,True,False,True,True,3.328,True,45,['has_schedule' 'historic' 'touristic'],has_schedule|historic|touristic,casa vidal (barcelona) historic ruins house has_schedule|historic|touristic,75,True,4,True,45,4.6,0.36,0.8009965607069511,0.8571428571428569,0.3191489361702128,0.3181818181818182,0.742756,
1212,Casa Cornet,historic,ruins,41.3841,2.1739,Barcelona,house,4.5,0.5037655860349127,,,False,False,False,False,2.805960224438903,False,45,['historic' 'touristic'],historic|touristic,casa cornet historic ruins house historic|touristic,51,True,1,True,45,4.5,0.5037655860349127,0.528325403792438,0.8095238095238094,0.47209104897331144,0.3181818181818182,0.59019,
1213,Finca Sansalvador,historic,ruins,41.4189,2.14825,Barcelona,single-family detached home,4.4,0.5037655860349127,,,False,False,False,False,2.746460224438903,False,45,['historic' 'touristic'],historic|touristic,finca sansalvador historic ruins single-family detached home historic|touristic,79,True,0,True,45,4.4,0.5037655860349127,0.4972474388634711,0.761904761904762,0.47209104897331144,0.3181818181818182,0.559638,
1216,Jardins d'Euterpe,historic,ruins,41.3928,2.16259,Barcelona,theater,4.4,0.5037655860349127,,,False,False,False,False,2.746460224438903,False,45,['historic' 'touristic'],historic|touristic,jardins d'euterpe historic ruins theater historic|touristic,59,True,3,True,45,4.4,0.5037655860349127,0.4972474388634711,0.761904761904762,0.47209104897331144,0.3181818181818182,0.559638,
1217,Casa Bech,historic,ruins,41.4198,2.15921,Barcelona,building,4.6,0.5037655860349127,,,False,False,False,False,2.8654602244389027,False,45,['historic' 'touristic'],historic|touristic,casa bech historic ruins building historic|touristic,52,True,3,True,45,4.6,0.5037655860349127,0.5594033687214048,0.8571428571428569,0.47209104897331144,0.3181818181818182,0.620741,
1218,Casa Miquel Call Millàs,historic,ruins,41.403,2.15762,Barcelona,building,3.9,0.5037655860349127,,,False,False,False,False,2.4489602244389026,False,45,['historic' 'touristic'],historic|touristic,casa miquel call millàs historic ruins building historic|touristic,66,True,3,True,45,3.9,0.5037655860349127,0.3418576142186363,0.5238095238095237,0.47209104897331144,0.3181818181818182,0.406881,
1268,Carrer de Badal,historic,ruins,41.3726,2.13182,Barcelona,street,4.3,0.5037655860349127,,,False,False,False,False,2.6869602244389026,False,45,['historic' 'touristic'],historic|touristic,carrer de badal historic ruins street historic|touristic,56,True,5,True,45,4.3,0.5037655860349127,0.466169473934504,0.7142857142857141,0.47209104897331144,0.3181818181818182,0.529087,
1321,Puente de Bac de Roda,bridge,bridge,41.4162,2.1925,Barcelona,bridge,4.2,0.76,Mo-Fr 06:30-23:30; Sa 08:00-21:00; Su 09:00-20:00,OSM,True,False,True,True,3.168,True,10,['has_schedule' 'outdoor' 'quick_visit' 'urban'],has_schedule|outdoor|quick_visit|urban,puente de bac de roda bridge bridge bridge has_schedule|outdoor|quick_visit|urban,81,True,6,True,10,4.2,0.76,0.7174255625786369,0.6666666666666666,0.7446808510638298,0.0,0.708824,
1641,Monte Táber,historic,ruins,41.3834,2.17717,Barcelona,mountain,4.7,0.44,Mo-Sa 08:00-20:00; Su off,OSM,True,False,True,True,3.422,True,45,['has_schedule' 'historic' 'touristic'],has_schedule|historic|touristic,monte táber historic ruins mountain has_schedule|historic|touristic,67,True,1,True,45,4.7,0.44,0.850094522107336,0.9047619047619047,0.4042553191489362,0.3181818181818182,0.796885,
1883,Can Valent,historic,ruins,41.4353,2.17954,Barcelona,building,4.5,0.5037655860349127,,,False,False,False,False,2.805960224438903,False,45,['historic' 'touristic'],historic|touristic,can valent historic ruins building historic|touristic,53,True,4,True,45,4.5,0.5037655860349127,0.528325403792438,0.8095238095238094,0.47209104897331144,0.3181818181818182,0.59019,
1935,Castell d'Olorda,historic,ruins,41.4163,2.05779,Barcelona,castle,3.9,0.5037655860349127,,,False,False,False,False,2.4489602244389026,False,45,['historic' 'touristic'],historic|touristic,castell d'olorda historic ruins castle historic|touristic,57,True,2,True,45,3.9,0.5037655860349127,0.3418576142186363,0.5238095238095237,0.47209104897331144,0.3181818181818182,0.406881,
2040,Barcelona a Prim,monument,memorial,41.3864,2.1868,Barcelona,sculpture,4.4,0.5037655860349127,,,False,False,False,False,2.746460224438903,False,20,['historic' 'quick_visit' 'touristic'],historic|quick_visit|touristic,barcelona a prim monument memorial sculpture historic|quick_visit|touristic,75,True,1,True,20,4.4,0.5037655860349127,0.4972474388634711,0.761904761904762,0.47209104897331144,0.09090909090909091,0.559638,
2097,Buenaventura Durruti,monument,memorial,41.354,2.15013,Barcelona,human,3.5,0.5037655860349127,,,False,False,False,False,2.2109602244389026,False,20,['historic' 'quick_visit' 'touristic'],historic|quick_visit|touristic,buenaventura durruti monument memorial human historic|quick_visit|touristic,75,True,5,True,20,3.5,0.5037655860349127,0.2175457545027686,0.3333333333333333,0.47209104897331144,0.09090909090909091,0.284674,
2130,A los mártires de la independencia,monument,memorial,41.3836,2.17578,Barcelona,sculpture,4.5,0.48,Mo-Th 09:00-17:00; Fr 09:00-15:00,OSM,True,False,True,True,3.294,True,20,['has_schedule' 'historic' 'quick_visit' 'touristic'],has_schedule|historic|quick_visit|touristic,a los mártires de la independencia monument memorial sculpture has_schedule|historic|quick_visit|touristic,106,True,1,True,20,4.5,0.48,0.7832377236046845,0.8095238095238094,0.4468085106382979,0.09090909090909091,0.739345,
2143,Cinema Comèdia,monument,memorial,41.3881,2.16631,Barcelona,movie theater,4.3,0.5037655860349127,,,False,False,False,False,2.6869602244389026,False,20,['historic' 'quick_visit' 'touristic'],historic|quick_visit|touristic,cinema comèdia monument memorial movie theater historic|quick_visit|touristic,77,True,1,True,20,4.3,0.5037655860349127,0.466169473934504,0.7142857142857141,0.47209104897331144,0.09090909090909091,0.529087,
2146,A Joan Güell i Ferrer,monument,memorial,41.3887,2.16729,Barcelona,sculpture,3.9,0.35,Mo-Su 09:30-22:00,OSM,True,False,True,True,2.835,True,20,['has_schedule' 'historic' 'quick_visit' 'touristic'],has_schedule|historic|quick_visit|touristic,a joan güell i ferrer monument memorial sculpture has_schedule|historic|quick_visit|touristic,93,True,1,True,20,3.9,0.35,0.5434934227240824,0.5238095238095237,0.30851063829787234,0.09090909090909091,0.503325,
2154,"Monumento en memoria de los gais, lesbianas y personas transexuales represaliadas",monument,memorial,41.3861,2.18627,Barcelona,LGBT historic place,4.5,0.5037655860349127,,,False,False,False,False,2.805960224438903,False,20,['historic' 'quick_visit' 'touristic'],historic|quick_visit|touristic,"monumento en memoria de los gais, lesbianas y personas transexuales represaliadas monument memorial lgbt historic place historic|quick_visit|touristic",150,True,1,True,20,4.5,0.5037655860349127,0.528325403792438,0.8095238095238094,0.47209104897331144,0.09090909090909091,0.59019,
2189,Fossar de les Moreres,monument,memorial,41.3837,2.18234,Barcelona,square,4.2,0.47,Mo-Th 17:30-02:30; Fr 17:30-03:00; Sa 12:00-03:00; Su 12:00-02:30,OSM,True,False,True,True,3.081,True,20,['has_schedule' 'historic' 'quick_visit' 'touristic'],has_schedule|historic|quick_visit|touristic,fossar de les moreres monument memorial square has_schedule|historic|quick_visit|touristic,90,True,1,True,20,4.2,0.47,0.6719838323463658,0.6666666666666666,0.43617021276595747,0.09090909090909091,0.635282,
2213,Conxita Julià,monument,memorial,41.3914,2.17979,Barcelona,human,4.1,0.32,Mo-Sa 10:30-20:30,OSM,True,False,True,True,2.9659999999999997,True,20,['has_schedule' 'historic' 'quick_visit' 'touristic'],has_schedule|historic|quick_visit|touristic,conxita julià monument memorial human has_schedule|historic|quick_visit|touristic,81,True,1,True,20,4.1,0.32,0.6119171774416398,0.6190476190476188,0.2765957446808511,0.09090909090909091,0.563402,
2233,A Rafael Casanova,monument,memorial,41.3909,2.17752,Barcelona,sculpture,4.6,0.5037655860349127,,,False,False,False,False,2.8654602244389027,False,20,['historic' 'quick_visit' 'touristic'],historic|quick_visit|touristic,a rafael casanova monument memorial sculpture historic|quick_visit|touristic,76,True,1,True,20,4.6,0.5037655860349127,0.5594033687214048,0.8571428571428569,0.47209104897331144,0.09090909090909091,0.620741,
2251,Pueblo Nuevo (Barcelona),monument,memorial,41.3991,2.20401,Barcelona,neighborhood,4.2,0.5037655860349127,,,False,False,False,False,2.6274602244389027,False,20,['historic' 'quick_visit' 'touristic'],historic|quick_visit|touristic,pueblo nuevo (barcelona) monument memorial neighborhood historic|quick_visit|touristic,86,True,6,True,20,4.2,0.5037655860349127,0.4350915090055371,0.6666666666666666,0.47209104897331144,0.09090909090909091,0.498535,
2252,"David i Goliat, Homenatge a les Brigades Internacionals",monument,memorial,41.4243,2.15829,Barcelona,sculpture,4.6,0.34,Horaris  10.30 – 11.30 h – ESCALADA 11.30 – 12.30 h – ESCALADA 13.30 – 14.30 h – ESCALADA  15 – 16 h – TANCAT  16.30 – 17.30 h – ESCALADA 17.30 – 18.30 h – ESCALADA 18.30 – 19.30 h – ESCALADA 19.30 – 20.30 h – ESCALADA 20.30 – 21:30 h – ESCALADA,OSM,True,False,True,True,3.3219999999999996,True,20,['has_schedule' 'historic' 'quick_visit' 'touristic'],has_schedule|historic|quick_visit|touristic,"david i goliat, homenatge a les brigades internacionals monument memorial sculpture has_schedule|historic|quick_visit|touristic",127,True,0,True,20,4.6,0.34,0.7978626482771393,0.8571428571428569,0.29787234042553196,0.09090909090909091,0.737684,
2257,El Beso de la Muerte,monument,memorial,41.3962,2.2042,Barcelona,sculpture,4.3,0.5037655860349127,,,False,False,False,False,2.6869602244389026,False,20,['historic' 'quick_visit' 'touristic'],historic|quick_visit|touristic,el beso de la muerte monument memorial sculpture historic|quick_visit|touristic,79,True,6,True,20,4.3,0.5037655860349127,0.466169473934504,0.7142857142857141,0.47209104897331144,0.09090909090909091,0.529087,
2297,Xemeneia Macosa,monument,memorial,41.4068,2.2101,Barcelona,factory chimney,4.4,0.5037655860349127,,,False,False,False,False,2.746460224438903,False,20,['historic' 'quick_visit' 'touristic'],historic|quick_visit|touristic,xemeneia macosa monument memorial factory chimney historic|quick_visit|touristic,80,True,6,True,20,4.4,0.5037655860349127,0.4972474388634711,0.761904761904762,0.47209104897331144,0.09090909090909091,0.559638,
2385,"Habitatge a la baixada de Santa Eulàlia, 3",monument,memorial,41.3829,2.1751,Barcelona,house,3.9,0.57,"Mo-Fr 09:30-18:30; Sa 09:30-17:15; Su,PH 14:00-17:00",OSM,True,False,True,True,2.901,True,20,['has_schedule' 'historic' 'quick_visit' 'touristic'],has_schedule|historic|quick_visit|touristic,"habitatge a la baixada de santa eulàlia, 3 monument memorial house has_schedule|historic|quick_visit|touristic",110,True,1,True,20,3.9,0.57,0.5779664594520121,0.5238095238095237,0.5425531914893618,0.09090909090909091,0.559115,
2476,Francesch Carreras,monument,memorial,41.3885,2.18782,Barcelona,human,4.3,0.41,Mo-Su 10:00-22:30,OSM,True,False,True,True,3.1329999999999996,True,20,['has_schedule' 'historic' 'quick_visit' 'touristic'],has_schedule|historic|quick_visit|touristic,francesch carreras monument memorial human has_schedule|historic|quick_visit|touristic,86,True,1,True,20,4.3,0.41,0.6991444067380679,0.7142857142857141,0.3723404255319149,0.09090909090909091,0.653909,
2478,Espai Václav Havel,monument,memorial,41.3884,2.18789,Barcelona,memorial,4.5,0.5037655860349127,,,False,False,False,False,2.805960224438903,False,20,['historic' 'quick_visit' 'touristic'],historic|quick_visit|touristic,espai václav havel monument memorial memorial historic|quick_visit|touristic,76,True,1,True,20,4.5,0.5037655860349127,0.528325403792438,0.8095238095238094,0.47209104897331144,0.09090909090909091,0.59019,
2491,Col·legi de Cirurgia,monument,memorial,41.3816,2.16961,Barcelona,building,4.5,0.5037655860349127,,,False,False,False,False,2.805960224438903,False,20,['historic' 'quick_visit' 'touristic'],historic|quick_visit|touristic,col·legi de cirurgia monument memorial building historic|quick_visit|touristic,78,True,1,True,20,4.5,0.5037655860349127,0.528325403792438,0.8095238095238094,0.47209104897331144,0.09090909090909091,0.59019,
2515,San Jorge (Llimona),monument,memorial,41.3671,2.14375,Barcelona,monument,4.7,0.5037655860349127,,,False,False,False,False,2.9249602244389026,False,20,['historic' 'quick_visit' 'touristic'],historic|quick_visit|touristic,san jorge (llimona) monument memorial monument historic|quick_visit|touristic,77,True,5,True,20,4.7,0.5037655860349127,0.5904813336503717,0.9047619047619047,0.47209104897331144,0.09090909090909091,0.651293,
2516,Antiga Casa Cotchet-Xancó,monument,memorial,41.3811,2.17339,Barcelona,commercial establishment,4.8,0.5037655860349127,,,False,False,False,False,2.9844602244389025,False,20,['historic' 'quick_visit' 'touristic'],historic|quick_visit|touristic,antiga casa cotchet-xancó monument memorial commercial establishment historic|quick_visit|touristic,99,True,1,True,20,4.8,0.5037655860349127,0.6215592985793386,0.9523809523809521,0.47209104897331144,0.09090909090909091,0.681844,
2573,Can Batlló,monument,memorial,41.3699,2.13753,Barcelona,factory,4.2,1.0,Th 17:00 -21:00,OSM,True,False,True,True,3.2399999999999998,True,20,['has_schedule' 'historic' 'quick_visit' 'touristic'],has_schedule|historic|quick_visit|touristic,can batlló monument memorial factory has_schedule|historic|quick_visit|touristic,80,True,5,True,20,4.2,1.0,0.7550325117363782,0.6666666666666666,1.0,0.09090909090909091,0.769686,
2585,Fossar de la Pedrera,monument,memorial,41.3559,2.1485,Barcelona,cemetery,3.6,0.34,Mo-Su 08:00-18:00,OSM,True,False,True,True,2.622,True,20,['has_schedule' 'historic' 'quick_visit' 'touristic'],has_schedule|historic|quick_visit|touristic,fossar de la pedrera monument memorial cemetery has_schedule|historic|quick_visit|touristic,91,True,5,True,20,3.6,0.34,0.4322395314657638,0.380952380952381,0.29787234042553196,0.09090909090909091,0.399263,
2616,Glorieta de la transexual Sonia,monument,memorial,41.3891,2.18608,Barcelona,LGBT historic place,4.4,0.5037655860349127,,,False,False,False,False,2.746460224438903,False,20,['historic' 'quick_visit' 'touristic'],historic|quick_visit|touristic,glorieta de la transexual sonia monument memorial lgbt historic place historic|quick_visit|touristic,100,True,1,True,20,4.4,0.5037655860349127,0.4972474388634711,0.761904761904762,0.47209104897331144,0.09090909090909091,0.559638,
2623,Lluís Companys,monument,memorial,41.3562,2.14894,Barcelona,Q5,4.8,0.5037655860349127,,,False,False,False,False,2.9844602244389025,False,20,['historic' 'quick_visit' 'touristic'],historic|quick_visit|touristic,lluís companys monument memorial q5 historic|quick_visit|touristic,66,True,5,True,20,4.8,0.5037655860349127,0.6215592985793386,0.9523809523809521,0.47209104897331144,0.09090909090909091,0.681844,
2667,Homenatge als castellers,monument,monument,41.382,2.177,Barcelona,sculpture,4.4,0.5037655860349127,,,False,False,False,False,2.746460224438903,False,25,['historic' 'touristic'],historic|touristic,homenatge als castellers monument monument sculpture historic|touristic,71,True,1,True,25,4.4,0.5037655860349127,0.4972474388634711,0.761904761904762,0.47209104897331144,0.13636363636363635,0.559638,
2676,Elogio del agua,monument,monument,41.4182,2.14574,Barcelona,sculpture,4.5,0.5037655860349127,,,False,False,False,False,2.805960224438903,False,25,['historic' 'touristic'],historic|touristic,elogio del agua monument monument sculpture historic|touristic,62,True,0,True,25,4.5,0.5037655860349127,0.528325403792438,0.8095238095238094,0.47209104897331144,0.13636363636363635,0.59019,
2746,Antic Ajuntament de les Corts,monument,monument,41.3855,2.12971,Barcelona,building,4.5,0.49,"Mo-Fr 09:00-23:00; Sa 09:00-14:00,16:00-22:00",OSM,True,False,True,True,3.2969999999999997,True,25,['has_schedule' 'historic' 'touristic'],has_schedule|historic|touristic,antic ajuntament de les corts monument monument building has_schedule|historic|touristic,88,True,2,True,25,4.5,0.49,0.7848046798195902,0.8095238095238094,0.4574468085106383,0.13636363636363635,0.741881,
2750,Fuente de Hércules (Gaudí),monument,monument,41.3878,2.11712,Barcelona,fountain,4.7,0.43,"Mo-Su,PH 10:00-dusk",OSM,True,False,True,True,3.419,True,25,['has_schedule' 'historic' 'touristic'],has_schedule|historic|touristic,fuente de hércules (gaudí) monument monument fountain has_schedule|historic|touristic,85,True,2,True,25,4.7,0.43,0.8485275658924301,0.9047619047619047,0.39361702127659576,0.13636363636363635,0.79435,
2751,Porta de Gaudí,monument,monument,41.386,2.12236,Barcelona,architectural element,4.6,0.47,"Mo-Fr 07:00-22:00; Apr,Sep: Sa 07:00-20:00; Apr,Sep: Sa 07:00-20:00; Oct-Mar: Sa 07:00-18:00; Oct-Mar: Sa 07:00-18:00; May-Aug: Sa 07:00-21:00; May-Aug: Su 10:00-21:00",OSM,True,False,True,True,3.3609999999999998,True,25,['has_schedule' 'historic' 'touristic'],has_schedule|historic|touristic,porta de gaudí monument monument architectural element has_schedule|historic|touristic,86,True,2,True,25,4.6,0.47,0.818233079070916,0.8571428571428569,0.43617021276595747,0.13636363636363635,0.770651,
2830,Monumento al Doctor Robert,monument,monument,41.3949,2.17556,Barcelona,sculpture,4.3,0.5037655860349127,,,False,False,False,False,2.6869602244389026,False,25,['historic' 'touristic'],historic|touristic,monumento al doctor robert monument monument sculpture historic|touristic,73,True,1,True,25,4.3,0.5037655860349127,0.466169473934504,0.7142857142857141,0.47209104897331144,0.13636363636363635,0.529087,
